Title, Platform, Date 
Tiny Archers, iOS, 2016-07-14 
Combo Critters, iOS, 2016-07-13 
"klocki", iOS, 2016-07-13 
Mystery Case Files: Ravenhearst Unlocked - A Hidden Object Adventure, iOS, 2016-07-13 
Quell Zen, iOS, 2016-07-13 
Politaire, iOS, 2016-07-13 
King of Avalon: Dragon Warfare, iOS, 2016-07-13 
Crusaders of the Lost Idols, iOS, 2016-07-12 
Micro Machines, iOS, 2016-07-12 
Lanota, iOS, 2016-07-12 
Bomboras Forever, iOS, 2016-07-12 
TIME LOCKER - Shooter, iOS, 2016-07-12 
Battle Champs, iOS, 2016-07-12 
Day of the Tentacle Remastered, iOS, 2016-07-11 
Polyforge, iOS, 2016-07-11 
Arcane Quest 3, iOS, 2016-07-11 
Super Stickman Golf 3, iOS, 2016-07-7 
Out There Chronicles, iOS, 2016-07-7 
Rising Warriors, iOS, 2016-07-7 
Tokyo 13, iOS, 2016-07-7 
Battlefleet Gothic: Leviathan, iOS, 2016-07-7 
Mahluk: Dark demon, iOS, 2016-07-7 
HIT - Heroes of Incredible Tales, iOS, 2016-07-7 
Jewel Quest for Cash, iOS, 2016-07-7 
RPG Asdivine Cross, iOS, 2016-07-7 
Pokemon GO, iOS, 2016-07-6 
Dead Venture, iOS, 2016-07-6 
Deadman Diaries, iOS, 2016-07-6 
NBA LIVE Mobile, iOS, 2016-07-5 
Iron Maiden: Legacy of the Beast, iOS, 2016-07-5 
Ghostbusters: Slime City, iOS, 2016-07-5 
Fancy Cats, iOS, 2016-06-30 
The Little Fox, iOS, 2016-06-30 
Nanuleu, iOS, 2016-06-30 
Crypt of the NecroDancer, iOS, 2016-06-30 
Combo Quest 2, iOS, 2016-06-30 
The Counter Of Death, iOS, 2016-06-30 
Dead In Bermuda, iOS, 2016-06-30 
Dungeon x Balls, iOS, 2016-06-30 
Final Fantasy: Brave Exvius, iOS, 2016-06-29 
Dungeon Tiles, iOS, 2016-06-29 
CSR Racing 2, iOS, 2016-06-29 
NEO TURF MASTERS, iOS, 2016-06-29 
The Slaughter: Act One, iOS, 2016-06-29 
Don't Be Squared, iOS, 2016-06-29 
Groove Galaxy, iOS, 2016-06-29 
Tap My Katamari - Endless Cosmic Clicker, iOS, 2016-06-28 
Farm Heroes Super Saga, iOS, 2016-06-28 
LEGO Star Wars: The Force Awakens, iOS, 2016-06-28 
Gordon Ramsay DASH, iOS, 2016-06-27 
Arma Mobile Ops, iOS, 2016-06-27 
Twilight Struggle Mobile, iOS, 2016-06-24 
Teeny Titans: A Teen Titans Go! Figure Battling Game, iOS, 2016-06-23 
Smash Squad, iOS, 2016-06-23 
NinjAwesome, iOS, 2016-06-22 
Hyperburner, iOS, 2016-06-22 
Perchang, iOS, 2016-06-22 
Rodeo Stampede - Sky Zoo Safari, iOS, 2016-06-22 
Redungeon, iOS, 2016-06-22 
The Sandbox Evolution - Craft a 2D Pixel Universe!, iOS, 2016-06-22 
Minescape, iOS, 2016-06-22 
Into Mirror, iOS, 2016-06-22 
The Blacklist: Conspiracy, iOS, 2016-06-22 
iDoyle: The interactive Adventures of Sherlock Holmes - A Scandal in Bohemia, iOS, 2016-06-22 
Mighty Match - Puzzle Adventure, iOS, 2016-06-22 
LightEaters!, iOS, 2016-06-22 
Spaceheist - a coop game, iOS, 2016-06-22 
The Secret Life of Pets: Unleashed, iOS, 2016-06-21 
Viridi, iOS, 2016-06-20 
The Survivor:Lost In Island, iOS, 2016-06-18 
1979 Revolution, iOS, 2016-06-16 
Dawnbringer, iOS, 2016-06-15 
voi, iOS, 2016-06-15 
Mystery Case Files: Key To Ravenhearst, iOS, 2016-06-15 
Bonecrusher: Free Awesome Endless Skull & Bone Game, iOS, 2016-06-15 
Adventure Company, iOS, 2016-06-15 
Frantic Shooter, iOS, 2016-06-15 
Quest to Aztlan, iOS, 2016-06-14 
Drifty Dash - Smashy Wanted Crossy Road Rage - with Multiplayer, iOS, 2016-06-14 
Cthulhu Realms, iOS, 2016-06-13 
Fall Hard, iOS, 2016-06-13 
MAJUSCULA, iOS, 2016-06-9 
2-bit Cowboy Rides Again, iOS, 2016-06-9 
Take Off - The Flight Simulator, iOS, 2016-06-9 
Build Away! - Idle City Builder, iOS, 2016-06-8 
Kickerinho World, iOS, 2016-06-8 
AlphaPit, iOS, 2016-06-8 
Skyforce Unite!, iOS, 2016-06-8 
Minecraft: Story Mode - Episode 6: A Portal to Mystery, iOS, 2016-06-7 
Heroes of Loot 2, iOS, 2016-06-7 
Hand of God, iOS, 2016-06-7 
Star Nomad 2, iOS, 2016-06-6 
Flipominos, iOS, 2016-06-6 
Ackeron, iOS, 2016-06-5 
Lifestream: A Haunting Text Adventure, iOS, 2016-06-5 
BlazBlue RR: The Real Action Game, iOS, 2016-06-4 
Never Alone: Ki Edition, iOS, 2016-06-2 
Lost Frontier, iOS, 2016-06-2 
Rule with an Iron Fish, iOS, 2016-06-2 
The Adventures of Timmy: Run Kitty Run, iOS, 2011-09-28 
Glider Classic, iOS, 2011-09-28 
FlyMe2theMoon, iOS, 2011-09-28 
Battle Group, iOS, 2011-09-28 
2 Broke Girls, iOS, 2011-09-28 
Flying Defense, iOS, 2011-09-27 
FlipShip, iOS, 2011-09-27 
Fling a Thing, iOS, 2011-09-27 
Lost Monkey, iOS, 2011-09-27 
ZombiePanic, iOS, 2011-09-27 
Commander Pixman, iOS, 2011-09-27 
Drei, iOS, 2011-09-27 
RPG - Symphony of Eternity, iOS, 2011-09-26 
Cosmonauts, iOS, 2011-09-26 
iCube HD, iOS, 2011-09-26 
Watee, iOS, 2011-09-26 
FIFA SOCCER 12 by EA Sports, iOS, 2011-09-26 
FIFA SOCCER 12 by EA Sports for iPad, iOS, 2011-09-26 
Arcade Jumper, iOS, 2011-09-26 
Funpark Friends, iOS, 2011-09-26 
Mortal Skies 2, iOS, 2011-09-24 
Penny Parlor, iOS, 2011-09-24 
Backgammon Masters, iOS, 2011-09-23 
RoomBreak: Escape Now!!, iOS, 2011-09-23 
Tiny Pets, iOS, 2011-09-23 
Another World: 20th Anniversary Edition, iOS, 2011-09-22 
The Cleveland Show Dance Off, iOS, 2011-09-22 
Escape The Ape, iOS, 2011-09-22 
Sudoku Rush, iOS, 2011-09-22 
The Sims Medieval, iOS, 2011-09-22 
Where's My Water?, iOS, 2011-09-22 
HECTOR: Ep3 - Beyond Reasonable Doom, iOS, 2011-09-22 
Stardash, iOS, 2011-09-22 
Ricky Carmichael's Motocross Matchup Pro, iOS, 2011-09-22 
Hector: Badge of Carnage - Episode 3: Beyond Reasonable Doom, iOS, 2011-09-22 
Idyllic!, iOS, 2011-09-22 
Do Do EGG!, iOS, 2011-09-22 
Panda Picnic, iOS, 2011-09-22 
Tiny Defense, iOS, 2011-09-22 
Lord of Darkness, iOS, 2011-09-22 
Forever Drive, iOS, 2011-09-22 
Movie Quotes Hangman, iOS, 2011-09-22 
Stray Souls: Dollhouse Story - Collector's Edition HD, iOS, 2011-09-22 
Battlefortress, iOS, 2011-09-22 
Fix-it-up: Kates Adventure, iOS, 2011-09-21 
Monster Island, iOS, 2011-09-21 
Monster Island HD, iOS, 2011-09-21 
Stinger Foosball League, iOS, 2011-09-21 
Urban Fleak, iOS, 2011-09-21 
Gyro13: Steam Copter Arcade HD, iOS, 2011-09-21 
Orbit1, iOS, 2011-09-21 
Greedy Bankers vs The World, iOS, 2011-09-20 
Zombie Moon: A Gyroscopic Shooter, iOS, 2011-09-20 
EnbornX, iOS, 2011-09-20 
Farm Mania 2 HD, iOS, 2011-09-19 
Rescue City, iOS, 2011-09-19 
Hero's Way, iOS, 2011-09-17 
Finger Gravity  HD, iOS, 2011-09-17 
Camp Magic, iOS, 2011-09-16 
Stand O'Food 3, iOS, 2011-09-15 
Run Fox Run, iOS, 2011-09-15 
Serious Sam: Kamikaze Attack!, iOS, 2011-09-15 
Cowboy Guns, iOS, 2011-09-15 
Cowboy Guns HD, iOS, 2011-09-15 
DESTINIA, iOS, 2011-09-15 
Farm Frenzy 3, iOS, 2011-09-15 
Farm Frenzy 3 HD, iOS, 2011-09-15 
Flick Champions, iOS, 2011-09-15 
Flick Champions HD, iOS, 2011-09-15 
Happy Hills, iOS, 2011-09-15 
iChallenger-Return, iOS, 2011-09-15 
Monsters Ate My Condo, iOS, 2011-09-15 
My Horse, iOS, 2011-09-15 
Puffle Launch, iOS, 2011-09-15 
Tune Rider, iOS, 2011-09-15 
Final Fight, iOS, 2011-09-15 
Hunger Calls, iOS, 2011-09-15 
Hunger Calls HD, iOS, 2011-09-15 
Hypership Out of Control, iOS, 2011-09-15 
Real Steel, iOS, 2011-09-15 
Street Fighter II Collection, iOS, 2011-09-15 
Stand O'Food 3 HD, iOS, 2011-09-15 
BlueMarble, iOS, 2011-09-15 
Zombie Pirate Robot Attack, iOS, 2011-09-15 
Globulos Mania, iOS, 2011-09-15 
Dead End, iOS, 2011-09-15 
Space Junk, iOS, 2011-09-15 
SantasVillage, iOS, 2011-09-15 
DragonVale, iOS, 2011-09-14 
Chicken Frenzy, iOS, 2011-09-14 
Hardest Game Ever - 0.02s PRO, iOS, 2011-09-14 
Crystalwar Bloodfield, iOS, 2011-09-14 
Elemites, iOS, 2011-09-13 
GoatUp, iOS, 2011-09-13 
Burn the Rope Worlds, iOS, 2011-09-13 
Hipsta Chez - Addictive and Smart Time Killer, iOS, 2011-09-13 
Gun Fu, iOS, 2011-09-13 
Xurge, iOS, 2011-09-13 
Ninjas vs Vikings, iOS, 2011-09-12 
Paper Zombie, iOS, 2011-09-11 
BLUK, iOS, 2016-08-31 
Lifeline: Crisis Line, iOS, 2016-08-31 
He-Man: Tappers of Grayskull, iOS, 2016-08-31 
MARVEL Tsum Tsum, iOS, 2016-08-31 
ENYO, iOS, 2016-08-31 
Street Fighter: Puzzle Spirits, iOS, 2016-08-30 
Justice Monsters Five, iOS, 2016-08-29 
Auralux: Constellations, iOS, 2016-08-26 
Gardenscapes: New Acres, iOS, 2016-08-25 
Nightgate, iOS, 2016-08-25 
Gemini: A Journey of Two Stars, iOS, 2016-08-25 
A Midsummer Night's Choice, iOS, 2016-08-25 
Sacred Legends, iOS, 2016-08-24 
Take Cover !, iOS, 2016-08-24 
Solitairica, iOS, 2016-08-24 
Space Marshals 2, iOS, 2016-08-24 
FarmVille: Tropic Escape, iOS, 2016-08-24 
Naruto Shippuden: Ultimate Ninja Blazing, iOS, 2016-08-24 
Magic Mansion, iOS, 2016-08-24 
Bounty Stars, iOS, 2016-08-24 
Defend Your Turf, iOS, 2016-08-22 
Flip Diving, iOS, 2016-08-19 
Leap of Fate, iOS, 2016-08-19 
Riptide GP: Renegade, iOS, 2016-08-19 
Deus Ex GO, iOS, 2016-08-18 
Legend of the Skyfish, iOS, 2016-08-18 
Outfolded, iOS, 2016-08-18 
Hero Generations, iOS, 2016-08-18 
Ruins Ahead, iOS, 2016-08-17 
Warhammer 40,000: Armageddon - Da Orks, iOS, 2016-08-17 
Pandoras Books, iOS, 2016-08-17 
Hyper Blaster, iOS, 2016-08-17 
Zootopia Crime Files: Hidden Object, iOS, 2016-08-17 
Fish Fist, iOS, 2016-08-16 
CHASERS: Run in Town, iOS, 2016-08-16 
Mr. Robot:1.51exfiltrati0n.ipa, iOS, 2016-08-16 
Diffission, iOS, 2016-08-16 
Galaxy of Trian, iOS, 2016-08-13 
Championship Manager 17, iOS, 2016-08-12 
TETRIS Battle Drop, iOS, 2016-08-12 
Reigns, iOS, 2016-08-11 
Bowmasters, iOS, 2016-08-11 
Eisenhorn: XENOS, iOS, 2016-08-10 
Satellina Zero, iOS, 2016-08-10 
Journey Below, iOS, 2016-08-10 
MyTP Skateboarding, iOS, 2016-08-10 
Mars: Mars, iOS, 2016-08-10 
Summoners Fantasy, iOS, 2016-08-9 
Sleepy Mouse, iOS, 2016-08-8 
Return to Grisly Manor, iOS, 2016-08-6 
To The Throne, iOS, 2016-08-5 
Crooked Path, iOS, 2016-08-4 
Albert & Otto, iOS, 2016-08-4 
Chaos Chronicle, iOS, 2016-08-4 
Mobius Final Fantasy, iOS, 2016-08-3 
Jurassic GO - Dinosaur Snap Adventures, iOS, 2016-08-3 
Panic Drop, iOS, 2016-08-3 
Midnight Star Renegade, iOS, 2016-08-3 
One Show Only, iOS, 2016-08-3 
Sports Hero, iOS, 2016-08-3 
Tap Sports Football 2016, iOS, 2016-08-2 
Blitz Breaker, iOS, 2016-08-1 
Skyscrapers by Tinybop, iOS, 2016-08-1 
The Quest HD, iOS, 2016-07-31 
Frederic: Resurrection of Music Director's Cut, iOS, 2016-07-30 
Legends of Heropolis, iOS, 2016-07-29 
Severed, iOS, 2016-07-28 
Heroes of Normandie, iOS, 2016-07-28 
Road Not Taken, iOS, 2016-07-28 
Phoenix II, iOS, 2016-07-28 
Duck Roll, iOS, 2016-07-28 
BaliFied - Word Game of the Gods, iOS, 2016-07-27 
RedStory - Little Red Riding Hood, iOS, 2016-07-27 
Big Bang Racing, iOS, 2016-07-27 
Tinker Island: Survival Adventure, iOS, 2016-07-27 
Deckstorm: Duel of Guardians, iOS, 2016-07-27 
Minecraft: Story Mode - Episode 7: Access Denied, iOS, 2016-07-26 
Blyss, iOS, 2016-07-26 
Cubway, iOS, 2016-07-24 
Crush Your Enemies!, iOS, 2016-07-23 
Rooms of Doom: Minion Madness, iOS, 2016-07-21 
SBK16 - Official Mobile Game, iOS, 2016-07-21 
Snakebird, iOS, 2016-07-21 
Bulb Boy, iOS, 2016-07-21 
ReRunners: Race for the World, iOS, 2016-07-20 
Guild of Dungeoneering, iOS, 2016-07-20 
diep.io, iOS, 2016-07-20 
Dunkers, iOS, 2016-07-20 
Dots & Co, iOS, 2016-07-20 
kubic, iOS, 2016-07-20 
Colorcube, iOS, 2016-07-20 
Eden: The Game, iOS, 2016-07-20 
Dead Shell: Roguelike RPG, iOS, 2016-07-19 
George: Scared Of The Dark, iOS, 2016-07-18 
Abyssrium, iOS, 2016-07-15 
Batman: Arkham Underworld, iOS, 2016-07-14 
Card Wars Kingdom: Adventure Time Card Game, iOS, 2016-07-14 
Disney Emoji Blitz, iOS, 2016-07-14 
Tap Transcend: Rebirth, iOS, 2016-07-14 
Egg, Inc., iOS, 2016-07-14 
Minecraft: Story Mode - Episode 2: Assembly Required, iOS, 2015-10-27 
Templar Battleforce, iOS, 2015-10-27 
Swipe Me Out!, iOS, 2015-10-26 
Blood Bowl: Kerrunch, iOS, 2015-10-26 
Family Guy Pinball, iOS, 2015-10-24 
Mavenfall, iOS, 2015-10-24 
Deathless: The City's Thirst, iOS, 2015-10-24 
Reiner Knizia's Dice Monsters: Holiday Spin, iOS, 2015-10-23 
Shadowgate, iOS, 2015-10-22 
Tales From The Borderlands: Episode 5 - The Vault of the Traveler, iOS, 2015-10-22 
zombie match defense, iOS, 2015-10-22 
Brothers: A Tale of Two Sons, iOS, 2015-10-22 
Neo Monsters, iOS, 2015-10-22 
Afterpulse, iOS, 2015-10-22 
Please, Don't Touch Anything, iOS, 2015-10-21 
Future Sense, iOS, 2015-10-21 
Baseball Apocalypse, iOS, 2015-10-21 
Colopl Rune Story, iOS, 2015-10-21 
Evel Knievel, iOS, 2015-10-21 
Spelldom, iOS, 2015-10-21 
Speed Guess - Something, iOS, 2015-10-21 
Guitar Hero Live, iOS, 2015-10-20 
The Beggar's Ride, iOS, 2015-10-20 
Sniper X with Jason Statham, iOS, 2015-10-20 
Lethargy, iOS, 2015-10-20 
X-Mercs, iOS, 2015-10-19 
Pokaboo, iOS, 2015-10-19 
Battle Supremacy: Evolution, iOS, 2015-10-18 
Ghosts of Memories, iOS, 2015-10-16 
Downwell, iOS, 2015-10-15 
Minecraft: Story Mode - Episode 1: The Order of the Stone, iOS, 2015-10-15 
Cloud Chasers - A Journey of Hope, iOS, 2015-10-15 
Subterfuge, iOS, 2015-10-15 
Mindfork, iOS, 2015-10-15 
League of Stickmen, iOS, 2015-10-15 
Love Rocks starring Shakira, iOS, 2015-10-15 
Monkeyrama, iOS, 2015-10-15 
Super Barista, iOS, 2015-10-15 
Legacy of Dorn: Herald of Oblivion, iOS, 2015-10-14 
NBA 2K16, iOS, 2015-10-14 
The Duckforce Rises, iOS, 2015-10-14 
Minions Paradise, iOS, 2015-10-13 
Count Crunch's Candy Curse, iOS, 2015-10-13 
moto RKD dash, iOS, 2015-10-13 
Zombie Dawn, iOS, 2015-10-11 
Flash Gordon, iOS, 2015-10-10 
1px, iOS, 2015-10-9 
HEROES REBORN: Enigma, iOS, 2015-10-8 
Sonic Dash 2: Sonic Boom, iOS, 2015-10-8 
Dust: An Elysian Tail, iOS, 2015-10-8 
Leave Me Alone, iOS, 2015-10-8 
Chesh, iOS, 2015-10-8 
Super Sharp, iOS, 2015-10-8 
Dub Dash, iOS, 2015-10-8 
Jump Jack, iOS, 2015-10-8 
Mino Monsters 2: Evolution, iOS, 2015-10-8 
Dash Quest, iOS, 2015-10-8 
Max Ammo, iOS, 2015-10-8 
Soda Dungeon, iOS, 2015-10-8 
Space Miner Wars, iOS, 2015-10-8 
NHL SuperCard, iOS, 2015-10-7 
QuickBoy, iOS, 2015-10-7 
The Walking Dead: No Man's Land, iOS, 2015-10-7 
FRZ Racing, iOS, 2015-10-4 
Ratings War, iOS, 2015-10-4 
Sable Maze: Forbidden Garden, iOS, 2015-10-2 
Need for Speed: No Limits, iOS, 2015-10-1 
The Balloons - Endless Floater, iOS, 2015-10-1 
hocus., iOS, 2015-10-1 
The Martian: Bring Him Home, iOS, 2015-10-1 
Afterland, iOS, 2015-10-1 
The Doom Beneath, iOS, 2015-10-1 
Lumo's Cat, iOS, 2015-10-1 
Twin Shooter - Invaders, iOS, 2015-09-30 
James Bond: World of Espionage, iOS, 2015-09-30 
Mos Speedrun 2, iOS, 2015-09-30 
Torque Burnout, iOS, 2015-09-30 
Kitty Pops, iOS, 2015-09-30 
Mighty Strike Team, iOS, 2015-09-30 
Shooty Skies - Endless Arcade Flyer, iOS, 2015-09-29 
Pac-Man Bounce: Puzzle Adventure, iOS, 2015-09-29 
A Blind Legend, iOS, 2015-09-29 
[the Sequence], iOS, 2015-09-25 
Skeletomb, iOS, 2015-09-25 
Blackwell 4: Deception, iOS, 2015-09-24 
Land Sliders, iOS, 2015-09-24 
AZZL, iOS, 2015-09-24 
Bridge Constructor Stunts, iOS, 2015-09-24 
PewDiePie: Legend of the Brofist, iOS, 2015-09-24 
HoPiKo, iOS, 2015-09-24 
Snail Bob 2, iOS, 2015-09-24 
Lunar Flowers, iOS, 2015-09-24 
Magic Flute by Mozart, iOS, 2015-09-24 
Floors, iOS, 2015-09-24 
Astra (2015), iOS, 2015-09-24 
Kubiko - Solve 3D pixel art puzzles, iOS, 2015-09-24 
Gamebook Adventures 11: Songs of the Mystics, iOS, 2015-09-24 
Gamebook Adventures 12: Asuria Awakens, iOS, 2015-09-24 
Stick City RPG, iOS, 2015-09-24 
SPL-T, iOS, 2015-09-23 
Find the Princess  Top Free Maze Game, iOS, 2012-03-6 
Magic Tree by Com2uS, iOS, 2012-03-6 
Last Man Standing, iOS, 2012-03-6 
Warheads Medieval Tales, iOS, 2012-03-4 
HEIST The Score, iOS, 2012-03-2 
Waking Mars, iOS, 2012-03-1 
The Simpsons: Tapped Out, iOS, 2012-03-1 
Fancy Pants Adventures, iOS, 2012-03-1 
Kingdoms of Camelot: Battle for the North, iOS, 2012-03-1 
AaaaaAAaaaAAAaaAAAAaAAAAA!!! (Force = Mass x Acceleration), iOS, 2012-03-1 
Fumbies: The Cloud Creatures, iOS, 2012-03-1 
Zombie Panic in Wonderland Plus, iOS, 2012-03-1 
Tobe & Friends Hookshot Escape, iOS, 2012-03-1 
Gravity Project, iOS, 2012-03-1 
Incoboto, iOS, 2012-03-1 
iBomber Defense Pacific, iOS, 2012-03-1 
Zombie Purge, iOS, 2012-03-1 
Kale In Dinoland, iOS, 2012-03-1 
Zuma Revenge HD, iOS, 2012-03-1 
Speedathon, iOS, 2012-03-1 
The Drop Out, iOS, 2012-03-1 
Nosferatu - Run from the Sun, iOS, 2012-03-1 
Flychaser, iOS, 2012-03-1 
Trampoloons, iOS, 2012-03-1 
SteamPilot, iOS, 2012-03-1 
Fancy Pants Adventures, iOS, 2012-03-1 
Invader Hunter, iOS, 2012-03-1 
Prince of Persia Classic, iOS, 2012-02-29 
Prince of Persia Classic HD, iOS, 2012-02-29 
Zuma's Revenge! HD, iOS, 2012-02-29 
Hungry Rabbit, iOS, 2012-02-29 
Mystery Case Files: 13th Skull Collector's Edition HD, iOS, 2012-02-29 
Universal Movie Tycoon, iOS, 2012-02-29 
Gamebook Adventures 8: Infinite Universe, iOS, 2012-02-28 
RPS Rumble, iOS, 2012-02-28 
Droptzee, iOS, 2012-02-28 
Sky Settlers, iOS, 2012-02-28 
Dummy Defense, iOS, 2012-02-28 
Zombies, Run!, iOS, 2012-02-27 
Mighty Beanz, iOS, 2012-02-27 
Zuma's Revenge!, iOS, 2012-02-27 
LEGO Hero Factory, iOS, 2012-02-27 
Operation: Eradicate, iOS, 2012-02-26 
Final Run, iOS, 2012-02-26 
A Little Turbulence, iOS, 2012-02-26 
Storydeck: Steampunk, iOS, 2012-02-25 
Childhood's End, iOS, 2012-02-25 
Chicken Revolution : Warrior, iOS, 2012-02-25 
Coderunner, iOS, 2012-02-25 
WonderCraft, iOS, 2012-02-25 
Requiem: Unleashed, iOS, 2012-02-25 
Big Win Soccer, iOS, 2012-02-25 
Oh My Nuts, iOS, 2012-02-24 
Gridrunner, iOS, 2012-02-24 
Neoteria, iOS, 2012-02-24 
Robot Fish, iOS, 2012-02-24 
Battle Academy, iOS, 2012-02-24 
Ironworm, iOS, 2012-02-23 
Rush City, iOS, 2012-02-23 
Retro Racing, iOS, 2012-02-23 
Lume, iOS, 2012-02-23 
Towers N' Trolls HD, iOS, 2012-02-23 
Midway Arcade, iOS, 2012-02-23 
Small Street, iOS, 2012-02-23 
Munch Time, iOS, 2012-02-23 
Quantum Legacy, iOS, 2012-02-23 
Take It Easy!, iOS, 2012-02-23 
Tap The Frog 2, iOS, 2012-02-23 
Towers N' Trolls, iOS, 2012-02-23 
Sticky Sheep, iOS, 2012-02-23 
SpaceOff, iOS, 2012-02-23 
Munch Time HD, iOS, 2012-02-23 
Shin Megami Tensei, iOS, 2012-02-23 
Toca House, iOS, 2012-02-23 
Roadkill Chicken, iOS, 2012-02-23 
BeyondDead, iOS, 2012-02-22 
MIGHTY MOUSE My Hero, iOS, 2012-02-22 
American Pickers: The Game HD, iOS, 2012-02-22 
Rocket Weasel, iOS, 2012-02-22 
WWF WrestleFest, iOS, 2012-02-21 
Super Word Search!, iOS, 2012-02-21 
Clear Vision, iOS, 2012-02-21 
Four Hats, iOS, 2012-02-20 
Word Fusion, iOS, 2012-02-20 
Circadia, iOS, 2012-02-18 
Ziggurat, iOS, 2012-02-17 
Final Fantasy Tactics: The War of the Lions for iPad, iOS, 2012-02-17 
The Magician's Handbook: Cursed Valley, iOS, 2012-02-16 
Beat Sneak Bandit, iOS, 2012-02-16 
SpongeBob's Super Bouncy Fun Time, iOS, 2012-02-16 
RobotGladi8tor, iOS, 2012-02-16 
Monopoly Hotels, iOS, 2012-02-16 
Spice Bandits, iOS, 2012-02-16 
Blockolicious HD, iOS, 2012-02-16 
Little Acorns, iOS, 2012-02-16 
Blockolicious, iOS, 2012-02-16 
Pizza Vs. Skeletons, iOS, 2012-02-16 
Puzzle Family VS, iOS, 2012-02-16 
Starfighter Overkill, iOS, 2012-02-16 
Toy Factory (2012), iOS, 2012-02-16 
SnapMatch Soccer, iOS, 2014-07-9 
Mighty Adventure, iOS, 2014-07-9 
Dungeon Hearts Blitz, iOS, 2014-07-9 
RPG Fanatic Earth, iOS, 2014-07-9 
Elfcraft - Craft magic stones and challenge your friends to a tournament, iOS, 2014-07-9 
Dino Hunter: Deadly Shores, iOS, 2014-07-8 
Munin, iOS, 2014-07-7 
Toughest Game Ever 2, iOS, 2014-07-7 
Zombit, iOS, 2014-07-7 
Siralim, iOS, 2014-07-7 
Pyramid Solitaire Saga, iOS, 2014-07-4 
G.O.A.T. - Mow it up, iOS, 2014-07-4 
Nexionode, iOS, 2014-07-4 
Spaceborn, iOS, 2014-07-4 
Buzz Killem, iOS, 2014-07-3 
MTN, iOS, 2014-07-3 
Zombie Puzzle Panic, iOS, 2014-07-3 
Mountain, iOS, 2014-07-3 
Tank Titans HD, iOS, 2014-07-3 
The Bearded Hero, iOS, 2014-07-3 
A Life worth dying for, iOS, 2014-07-3 
Fates Forever, iOS, 2014-07-2 
Civilization Revolution 2, iOS, 2014-07-2 
Monster Hunter Freedom Unite for iOS, iOS, 2014-07-2 
Haste (2014), iOS, 2014-07-2 
Hercules: The Official Game, iOS, 2014-07-2 
Orbitum, iOS, 2014-07-2 
Globber's Escape, iOS, 2014-07-2 
Age of Booty: Tactics, iOS, 2014-07-2 
Cargo King, iOS, 2014-07-2 
MMX Racing, iOS, 2014-07-2 
super ccatch, iOS, 2014-07-1 
Watercolors, iOS, 2014-07-1 
Callys Caves 2, iOS, 2014-07-1 
Disney Bola Soccer, iOS, 2014-07-1 
TTQ, iOS, 2014-07-1 
Fraud Tycoon, iOS, 2014-07-1 
Magick, iOS, 2014-06-30 
Hooligans  "The Bravest", iOS, 2014-06-30 
LINE: Disney Tsum Tsum, iOS, 2014-06-30 
Demolition Lander: Universe, iOS, 2014-06-29 
Manuganu 2, iOS, 2014-06-28 
Dirty Depths, iOS, 2014-06-28 
Sticky Soccer, iOS, 2014-06-28 
Tanks vs Aliens, iOS, 2014-06-28 
World of Tanks Blitz, iOS, 2014-06-27 
Tomato World, iOS, 2014-06-27 
Oscura Second Shadow, iOS, 2014-06-26 
Monsters Ate My Birthday Cake, iOS, 2014-06-26 
Farting Felix, iOS, 2014-06-26 
Digits, iOS, 2014-06-26 
Desert Fox: The Battle of El Alamein, iOS, 2014-06-26 
Go Go Ghost, iOS, 2014-06-26 
Super Pixelander, iOS, 2014-06-26 
Storm Casters, iOS, 2014-06-26 
HELI HELL, iOS, 2014-06-26 
Bungle!, iOS, 2014-06-26 
Civil War: 1864, iOS, 2014-06-26 
Paperama, iOS, 2014-06-26 
Release, iOS, 2014-06-26 
JELLIES!, iOS, 2014-06-26 
Mister Beam, iOS, 2014-06-26 
This Means WAR!, iOS, 2014-06-26 
Hoopa City, iOS, 2014-06-26 
Tiny Realms, iOS, 2014-06-26 
Feeding Time, iOS, 2014-06-25 
Supernauts, iOS, 2014-06-25 
Enigma Express, iOS, 2014-06-25 
Master of Craft, iOS, 2014-06-25 
Major Magnet: Arcade, iOS, 2014-06-25 
Balance of the Shaolin, iOS, 2014-06-25 
Disney Checkout Challenge, iOS, 2014-06-25 
Fit the Fat, iOS, 2014-06-25 
Stratega RTS, iOS, 2014-06-24 
Monty Python's The Ministry of Silly Walks, iOS, 2014-06-24 
The Rhythm of Fighters, iOS, 2014-06-24 
Kim Kardashian: Hollywood, iOS, 2014-06-24 
HexSweep, iOS, 2014-06-23 
Stronghold 3: The Campaigns, iOS, 2014-06-22 
To The End, iOS, 2014-06-22 
Arcane Ghosts, iOS, 2014-06-21 
Love Connection., iOS, 2014-06-21 
Soccer Hero, iOS, 2014-06-21 
Danger Rabbit, iOS, 2014-06-21 
Star Traders 4X Empires Elite, iOS, 2014-06-20 
Light in the Dark, iOS, 2014-06-20 
Dungeon Gems, iOS, 2014-06-19 
Godfire: Rise of Prometheus, iOS, 2014-06-19 
The Powerpuff Girls: Defenders of Townsville, iOS, 2014-06-19 
Are You A Dodo?, iOS, 2014-06-19 
Dream Catchers: The Beginning HD, iOS, 2014-06-19 
hellcrossing, iOS, 2014-06-19 
Mucho Party, iOS, 2014-06-19 
Nun Attack Origins: Yuki's Silent Quest, iOS, 2014-06-19 
